Fitness Required,0.33
0, 14, 1, 1, 55, 22, 0, 7, 
1, 75, 0, 4, 3, 11, 6, 0, 
4, 27, 0, 25, 38, 1, 3, 1, 
53, 0, 4, 30, 0, 12, 0, 1, 
0, 2, 1, 1, 0, 96, 0, 0, 
0, 0, 2, 77, 12, 7, 0, 2, 
1, 6, 7, 1, 0, 0, 74, 11, 

ACTIONS,0,0,0,0,
ACTIONS,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,
ACTIONS,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0.5,0,0,0.5,0.5,0,
ACTIONS,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,1,1,1,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,
ACTIONS,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0,0,0,0,0,0,0.5,
ACTIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ACTIONS,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,
ACTIONS,0,0,0,0,0.5,0.5,1,1,1,1,1,0.5,1,1,1,1,1,
ACTIONS,0,0,0,0.5,0.5,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ACTIONS,0,0,0,0,0.5,0,0.5,0,0,0,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0,0,0,0.5,0.5,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0.5,1,1,0.5,0.5,0,0,0,0.5,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,
ACTIONS,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,
ACTIONS,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,1,1,1,1,1,
ACTIONS,0,0,0,0,0,0,0,0,0.5,0.5,1,1,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,
ACTIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,0.5,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0.5,0,0,0,
ACTIONS,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,
ACTIONS,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,
ACTIONS,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ACTIONS,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,
ACTIONS,0,0,0,
ACTIONS,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ACTIONS,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,1,1,1,1,1,1,0.5,0.5,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,
ACTIONS,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,0,0,0.5,0,0,0,0,0,
ACTIONS,0,0,0,0,
ACTIONS,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,
ACTIONS,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
ACTIONS,0,0,0,0.5,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,0.5,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,
ACTIONS,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,
ACTIONS,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ACTIONS,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,
ACTIONS,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,
ACTIONS,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,
ACTIONS,0,0,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
ACTIONS,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,

Fitness,0.4001


